TQ,FQ,TS,FS
256,103,566,413
286,150,528,392
293,157,499,363
271,151,524,404
332,162,522,352
340,140,548,348
305,147,529,371
307,170,501,364
287,143,518,374
299,157,511,369
278,159,526,407
471,361,298,188
328,166,516,354
466,392,271,197
358,174,530,346
303,166,519,382
312,166,511,365
460,364,289,193
300,133,538,371
315,162,512,359
310,152,514,356
328,146,519,337
276,170,508,402
316,157,518,359
515,393,291,169
292,156,536,400
321,169,505,353
320,166,515,361
281,157,521,397
301,161,523,383
300,167,523,390
353,167,516,330
305,165,511,371
322,165,511,354
295,152,524,381
459,378,278,197
348,155,530,337
319,158,526,365
363,161,524,322
474,364,306,196
