TQ,FQ,TS,FS
533,419,250,136
518,432,246,160
483,407,249,173
499,402,273,176
534,425,259,150
475,426,262,213
479,420,256,197
499,441,230,172
515,404,257,146
524,417,251,144
526,432,253,159
659,659,0,0
503,452,230,179
475,420,243,188
534,457,247,170
500,401,284,185
522,424,253,155
504,407,246,149
503,397,274,168
526,416,258,148
511,431,235,155
546,418,247,119
34,20,658,644
516,427,248,159
519,430,254,165
525,413,279,167
538,416,258,136
521,434,247,160
531,421,257,147
516,431,253,168
38,15,675,652
533,409,274,150
518,417,259,158
527,428,248,149
534,431,245,142
489,406,250,167
45,19,666,640
32,10,674,652
18,21,664,667
518,420,250,152
