TQ,FQ,TS,FS
460,281,388,209
460,293,385,218
399,291,365,257
451,276,399,224
412,286,398,272
489,289,399,199
345,182,494,331
372,223,448,299
444,274,387,217
433,290,378,235
366,198,487,319
453,283,376,206
447,286,396,235
436,322,341,227
508,327,377,196
279,182,503,406
523,352,325,154
495,338,315,158
441,273,398,230
507,311,363,167
471,296,370,195
427,262,403,238
458,303,375,220
384,286,389,291
471,316,368,213
452,300,392,240
474,302,372,200
445,278,403,236
211,115,563,467
338,203,481,346
519,357,333,171
448,305,378,235
497,388,288,179
404,218,458,272
206,124,552,470
335,197,459,321
469,311,374,216
335,187,497,349
530,378,307,155
38,27,643,632
