TQ,FQ,TS,FS
152,44,625,517
317,281,397,361
165,75,581,491
160,75,600,515
154,77,607,530
469,488,200,219
333,266,410,343
139,65,606,532
129,48,613,532
171,83,585,497
124,63,622,561
146,53,606,513
464,481,201,218
129,70,593,534
199,84,620,505
370,310,375,315
163,83,594,514
159,80,573,494
164,70,601,507
180,70,604,494
143,57,609,523
151,52,613,514
339,298,380,339
153,91,584,522
194,80,604,490
169,81,611,523
674,674,0,0
135,58,623,546
345,287,391,333
163,71,613,521
188,82,608,502
346,298,385,337
182,78,598,494
191,83,593,485
148,86,590,528
186,81,575,470
155,63,622,530
148,59,625,536
211,75,610,474
176,80,590,494
