TQ,FQ,TS,FS
504,401,268,165
493,421,257,185
467,389,267,189
491,412,263,184
517,428,256,167
79,28,660,609
470,433,243,206
481,446,225,190
500,394,267,161
498,424,244,170
60,27,658,625
482,408,251,177
468,428,254,214
640,648,15,23
490,450,254,214
81,33,652,604
520,432,245,157
79,28,625,574
671,671,0,0
529,415,259,145
500,419,247,166
77,24,641,588
508,428,250,170
667,660,15,8
85,41,643,599
526,426,266,166
76,32,642,598
509,430,251,172
62,25,653,616
490,427,257,194
496,422,268,194
519,399,284,164
505,415,261,171
81,41,635,595
516,425,251,160
82,35,621,574
505,427,258,180
504,420,264,180
58,26,659,627
78,24,646,592
