TQ,FQ,TS,FS
640,588,81,29
366,271,407,312
302,264,392,354
422,322,353,253
392,273,411,292
359,294,394,329
436,330,346,240
405,318,353,266
0,0,661,661
419,311,357,249
71,43,642,614
428,332,327,231
368,285,397,314
383,322,341,280
661,624,80,43
324,313,372,361
650,607,70,27
354,256,397,299
72,33,638,599
641,606,68,33
643,596,70,23
110,78,587,555
437,329,349,241
638,605,70,37
411,315,369,273
399,271,421,293
375,282,392,299
406,323,358,275
403,275,403,275
637,611,73,47
392,270,420,298
400,266,417,283
393,289,387,283
47,42,634,629
374,281,395,302
633,589,67,23
361,254,431,324
382,286,398,302
430,307,378,255
358,268,402,312
