TQ,FQ,TS,FS
556,433,236,113
536,455,223,142
501,419,237,155
520,430,245,155
684,684,0,0
488,458,230,200
527,441,235,149
519,455,216,152
527,428,233,134
31,13,655,637
544,447,238,141
536,447,212,123
9,8,674,673
510,439,224,153
547,488,216,157
29,8,677,656
522,445,232,155
510,422,231,143
530,424,247,141
26,5,669,648
566,463,203,100
30,10,655,635
554,450,228,124
542,438,237,133
536,450,234,148
546,434,258,146
567,424,250,107
523,424,257,158
554,439,239,124
549,453,231,135
538,443,247,152
552,425,258,131
537,440,236,139
25,13,663,651
572,454,222,104
655,645,11,1
531,455,230,154
528,438,246,156
508,435,250,177
503,427,243,167
