TQ,FQ,TS,FS
629,569,100,40
649,596,82,29
0,1,655,656
0,3,672,675
651,595,89,33
0,0,688,688
625,586,90,51
1,2,669,670
614,571,90,47
617,576,92,51
632,590,95,53
4,0,659,655
639,587,95,43
626,572,91,37
668,614,90,36
642,577,108,43
633,588,89,44
622,553,100,31
606,576,95,65
648,576,98,26
625,585,81,41
12,0,665,653
3,2,676,675
0,1,674,675
619,590,94,65
0,3,689,692
1,0,674,673
634,581,100,47
5,1,677,673
0,1,683,684
2,3,687,688
645,584,99,38
635,581,95,41
655,592,84,21
649,575,101,27
604,576,80,52
632,593,92,53
624,593,91,60
628,585,100,57
612,573,97,58
