TQ,FQ,TS,FS
582,527,142,87
587,549,129,91
556,519,137,100
581,536,139,94
613,542,142,71
547,551,137,141
13,7,669,663
571,546,125,100
20,9,652,641
576,531,137,92
607,548,137,78
22,5,654,637
564,541,141,118
28,9,654,635
581,569,135,123
26,8,677,659
32,4,673,645
580,511,142,73
570,532,139,101
599,521,153,75
568,549,117,98
603,534,131,62
20,7,671,658
22,9,666,653
13,15,669,671
603,551,141,89
599,539,135,75
22,9,672,659
14,4,674,664
17,6,678,667
20,9,681,670
603,532,151,80
584,536,140,92
598,549,127,78
614,536,140,62
656,656,0,0
574,562,123,111
24,6,678,660
12,5,680,673
32,4,666,638
