TQ,FQ,TS,FS
139,144,525,95
125,147,531,100
143,134,522,104
119,94,581,109
108,128,556,111
125,145,543,90
122,129,547,105
135,143,528,97
121,114,547,121
98,74,594,137
124,142,543,94
136,112,547,108
126,151,531,95
141,134,529,99
84,67,637,115
110,95,590,108
123,125,552,103
142,123,530,108
119,127,544,113
94,56,618,135
142,136,530,95
138,143,522,100
117,136,542,108
120,146,529,108
125,140,544,94
114,130,562,97
129,126,548,100
132,134,547,90
125,125,553,100
118,138,546,101
118,145,545,95
115,136,547,105
90,89,587,137
128,147,529,99
114,136,540,113
133,126,530,114
117,110,575,101
87,77,607,132
124,115,570,94
131,123,547,102
