TQ,FQ,TS,FS
64,34,635,170
190,439,239,35
190,375,281,57
53,43,632,175
48,30,654,171
79,78,610,136
185,412,264,42
196,441,230,36
206,411,250,36
48,32,636,187
187,446,239,31
66,42,617,178
55,31,651,166
192,385,278,48
47,32,672,152
68,74,611,150
192,444,233,34
220,436,217,30
194,415,256,38
54,29,645,175
81,78,588,156
60,41,624,178
194,423,255,31
183,395,280,45
62,34,650,157
55,42,650,156
61,46,628,168
53,36,645,169
194,432,246,31
185,403,281,34
180,431,259,33
192,420,263,28
189,433,243,38
54,41,635,173
174,412,264,53
71,49,607,176
182,423,262,36
54,42,642,165
61,29,656,157
200,434,236,33
