TQ,FQ,TS,FS
147,176,493,87
181,392,286,44
130,169,487,117
131,181,494,97
177,386,298,42
174,365,323,41
132,191,485,95
134,211,460,98
132,189,472,110
136,214,454,99
130,205,480,88
134,165,494,110
127,189,493,94
130,179,484,110
111,199,505,88
183,412,273,35
130,205,472,96
146,191,462,104
138,200,471,94
195,433,241,34
131,163,503,106
137,200,465,101
122,173,505,103
130,193,482,98
131,190,494,88
128,192,500,83
133,200,474,96
126,187,494,96
139,190,488,86
128,233,451,91
122,198,492,91
131,203,480,89
134,203,473,93
140,201,475,87
124,198,478,103
150,210,446,97
121,186,499,97
192,444,240,27
147,257,428,71
131,202,468,102
