TQ,FQ,TS,FS
229,596,73,5
3,3,675,222
239,595,61,8
219,608,67,9
216,606,78,3
208,617,71,7
223,610,66,4
224,597,74,8
234,590,71,8
228,600,68,7
211,620,65,7
235,596,63,9
6,4,678,215
4,5,658,236
195,644,60,4
211,599,86,7
3,7,670,223
244,576,77,6
229,592,79,3
221,598,76,8
8,7,659,229
233,603,62,5
217,608,70,8
224,594,81,4
209,612,72,10
202,616,76,9
4,8,666,225
216,604,77,6
218,613,65,7
214,609,75,5
207,618,72,6
4,7,676,216
222,610,66,5
224,613,63,3
221,595,81,6
238,598,58,9
213,623,62,5
214,615,69,5
210,614,71,8
225,603,67,8
