TQ,FQ,TS,FS
203,359,310,31
189,390,288,36
175,316,340,72
193,363,312,35
67,54,630,152
111,114,574,104
186,366,310,41
97,123,548,135
84,63,598,158
101,101,567,134
100,125,560,118
92,53,606,152
93,117,565,128
202,362,301,38
69,40,664,130
94,101,584,124
183,391,286,43
213,366,287,37
78,52,619,154
76,41,633,153
91,40,626,146
91,64,601,147
75,60,618,150
89,104,571,139
186,393,291,33
173,382,310,38
117,117,557,112
99,105,576,123
100,110,568,125
90,62,622,129
94,107,583,119
185,376,307,35
77,46,630,150
191,382,294,36
184,392,284,43
122,114,542,125
97,99,586,121
75,51,633,144
88,39,646,130
103,116,554,130
