TQ,FQ,TS,FS
104,114,555,130
166,308,370,59
164,300,356,83
86,94,581,142
73,87,597,146
162,377,311,53
168,317,359,59
106,191,480,126
173,307,354,69
91,115,553,144
92,117,568,126
132,156,503,112
168,314,368,53
173,300,363,67
134,304,400,65
140,270,415,78
73,96,581,153
89,82,571,161
80,76,595,152
94,103,571,135
185,295,371,52
185,394,271,53
159,278,400,66
91,115,560,137
101,102,582,118
71,78,614,140
162,300,374,67
170,362,319,52
81,85,593,144
74,88,596,145
148,314,376,65
86,110,573,134
177,369,307,50
161,314,362,66
152,315,361,75
76,68,588,171
101,117,568,117
106,182,502,113
107,129,556,111
104,123,547,129
