TQ,FQ,TS,FS
218,527,142,16
204,554,124,21
232,530,126,15
213,541,134,15
202,545,139,17
198,559,129,17
33,11,665,194
206,544,127,26
30,17,644,212
23,13,655,212
24,19,666,194
233,546,113,11
204,545,137,17
33,19,644,207
183,570,134,16
196,535,150,22
25,23,654,201
238,519,134,12
29,15,656,203
24,8,666,205
224,552,114,13
27,16,649,211
22,5,673,203
27,14,661,201
206,539,145,13
29,15,677,182
27,18,656,202
26,14,667,196
208,546,132,17
208,547,137,11
198,547,143,15
201,552,131,19
212,551,125,15
215,536,140,12
211,550,126,16
35,23,633,212
203,554,131,15
202,556,128,17
199,539,146,19
215,544,126,18
