TQ,FQ,TS,FS
141,104,565,93
159,194,484,66
157,137,519,90
125,90,585,103
132,149,535,87
151,138,550,64
159,151,525,68
117,97,574,115
169,167,494,73
126,76,592,109
126,93,592,92
164,146,513,80
146,144,538,75
166,180,483,74
149,216,488,50
133,104,581,85
127,117,560,99
150,81,572,100
127,79,592,105
146,142,532,83
178,205,461,59
158,157,508,80
123,98,580,102
149,159,516,79
132,95,589,87
146,174,518,65
181,236,438,48
162,164,517,60
136,115,563,89
140,116,568,79
136,141,549,77
147,165,518,73
143,156,520,84
138,103,573,89
118,91,585,109
171,170,486,76
125,74,611,93
124,101,583,95
139,85,600,79
164,174,496,69
