TQ,FQ,TS,FS
153,209,460,81
132,240,438,93
141,194,462,106
136,217,458,92
131,234,450,88
144,221,467,71
206,526,150,21
138,221,450,94
139,230,431,103
139,215,453,96
135,249,436,83
162,240,419,82
130,240,442,91
151,274,389,89
114,251,453,85
133,212,473,85
135,238,439,91
166,216,437,84
131,204,467,101
137,226,448,92
157,226,440,80
150,227,438,88
142,229,449,83
113,188,487,115
138,227,457,81
122,205,487,89
144,226,448,85
136,218,463,86
146,220,458,79
129,239,445,90
129,225,465,84
136,236,447,84
199,532,144,28
144,240,436,83
126,242,434,101
147,234,422,100
130,225,460,88
135,224,460,84
132,224,461,86
134,232,438,99
