TQ,FQ,TS,FS
137,113,556,97
125,98,580,100
132,79,577,115
127,132,543,101
105,61,623,114
123,74,614,92
122,58,618,105
112,64,607,120
128,83,578,114
115,58,610,120
116,63,622,102
116,60,599,128
114,80,602,107
126,87,576,114
101,66,638,98
109,71,614,109
104,73,604,122
133,57,596,117
112,54,617,120
105,56,618,124
130,63,603,107
134,93,572,104
110,63,615,115
102,49,626,126
130,113,571,89
105,78,614,106
115,67,607,114
117,70,611,105
127,124,554,98
124,71,613,95
102,70,620,111
114,69,614,106
119,82,594,108
115,56,620,112
105,65,611,122
134,75,581,113
105,53,632,113
116,56,628,103
125,48,637,93
121,61,609,112
