TQ,FQ,TS,FS
56,32,637,178
192,475,203,33
222,481,175,25
207,488,187,21
56,50,634,163
68,26,662,147
65,20,656,162
194,486,185,38
58,33,628,184
60,29,639,175
60,59,626,158
224,492,167,20
63,56,626,158
58,31,632,182
55,27,677,144
53,25,660,165
193,493,184,33
68,27,626,182
61,24,647,171
207,484,190,22
64,32,634,173
207,457,208,31
47,24,654,178
51,27,648,177
189,476,208,30
181,473,219,30
208,492,182,21
193,467,214,29
53,28,650,172
69,26,658,150
196,515,175,17
54,31,652,166
200,493,183,27
204,468,208,23
192,471,205,35
229,496,160,18
186,498,187,32
52,28,656,167
66,22,663,152
53,30,640,180
