TQ,FQ,TS,FS
165,185,484,69
152,203,475,73
146,115,541,101
127,122,553,101
126,132,552,93
177,357,331,38
143,98,578,84
140,138,533,92
154,171,490,88
131,124,544,104
148,205,480,70
147,121,538,97
148,212,470,73
130,130,533,110
135,152,552,64
122,120,565,96
125,120,557,101
148,106,547,102
123,110,561,109
168,226,448,61
143,121,545,94
146,137,528,92
160,212,466,65
123,107,568,105
156,214,470,63
122,113,579,89
152,164,510,77
135,115,566,87
136,121,557,89
153,207,477,66
137,133,557,76
127,135,548,93
121,133,543,106
138,130,546,89
127,123,553,100
152,151,505,95
137,169,516,81
148,191,493,71
137,119,566,81
178,282,388,55
