TQ,FQ,TS,FS
91,37,632,143
92,108,570,133
109,82,574,138
85,50,625,143
71,43,641,148
99,92,596,116
93,86,590,134
98,104,567,134
101,95,566,141
96,84,584,139
182,455,230,36
83,44,615,161
91,92,590,130
93,51,612,147
85,102,602,114
91,86,599,127
94,98,579,132
112,86,567,138
79,42,629,153
81,42,632,148
101,45,621,136
104,86,579,134
80,48,630,145
91,95,580,137
85,50,634,134
92,102,590,119
90,49,625,139
84,35,646,138
88,45,633,137
200,445,239,19
76,41,649,137
82,54,629,138
95,92,584,132
103,89,587,124
191,463,213,36
100,57,599,147
85,35,650,133
91,96,588,128
93,35,650,125
86,48,622,147
