TQ,FQ,TS,FS
192,394,275,42
189,389,289,36
51,47,609,196
185,385,290,43
173,403,281,46
174,418,270,41
188,404,272,39
187,411,260,45
193,382,279,49
188,380,288,47
176,417,268,42
54,35,624,190
41,37,645,180
197,400,263,43
157,424,280,42
174,411,274,44
182,424,253,44
210,382,271,40
182,381,290,50
185,396,278,44
200,395,271,37
206,413,252,32
178,398,280,47
189,399,276,39
178,399,285,41
43,38,654,168
170,373,301,59
166,370,311,56
190,404,274,35
59,70,614,160
170,400,290,43
179,387,296,41
182,407,269,45
64,71,605,163
179,399,277,48
201,402,254,46
176,387,298,42
167,385,299,52
178,384,301,40
190,393,277,43
