TQ,FQ,TS,FS
152,246,423,82
130,232,446,95
150,253,403,97
153,264,411,75
139,256,428,80
152,286,402,63
154,272,404,73
141,262,409,91
160,254,407,82
164,260,408,71
141,285,400,77
171,266,393,73
145,268,414,76
152,244,419,88
127,275,429,72
142,263,422,76
156,288,389,70
176,263,390,74
144,249,422,88
153,273,401,76
167,264,402,70
159,254,411,79
148,265,413,77
149,261,414,79
150,262,422,69
151,274,418,60
158,285,389,71
145,270,411,77
150,268,410,75
157,281,403,62
145,262,428,68
146,282,401,74
148,270,406,79
148,278,398,79
139,281,395,88
159,281,375,88
145,255,430,73
153,267,417,66
153,257,428,65
152,265,405,81
