TQ,FQ,TS,FS
31,24,645,203
195,478,200,30
210,461,195,37
196,465,210,32
25,14,670,194
183,472,216,32
199,471,205,28
193,486,185,39
213,449,212,29
202,469,199,33
194,474,211,24
214,478,181,30
196,486,196,25
209,465,198,31
25,14,690,174
193,460,225,25
196,493,184,30
39,22,631,211
203,462,209,29
203,463,211,26
215,480,186,22
23,23,642,215
195,470,208,30
199,463,212,29
195,474,210,24
184,482,210,27
205,477,197,24
28,16,665,194
205,468,210,20
202,463,221,17
183,483,207,30
193,469,214,27
198,474,202,29
211,474,202,16
196,469,207,31
217,466,190,30
186,490,195,32
188,480,204,31
32,16,669,186
204,472,198,29
