TQ,FQ,TS,FS
191,439,230,43
45,36,642,180
41,34,622,206
192,457,218,36
186,465,219,33
185,489,199,30
195,475,201,32
41,25,646,191
38,28,633,204
36,45,623,199
34,29,656,184
214,471,188,30
179,445,237,42
41,29,634,199
170,491,213,29
181,461,224,37
193,470,207,33
59,52,601,191
194,445,226,38
198,443,231,31
53,51,615,184
37,28,637,201
183,434,244,42
43,24,651,185
189,478,206,30
35,27,665,176
191,438,236,38
179,445,236,43
196,469,209,29
191,476,208,28
180,468,222,33
191,459,224,29
39,26,650,188
36,23,653,191
192,479,197,35
203,438,218,44
178,432,253,40
181,448,236,38
184,444,241,34
38,31,639,195
