TQ,FQ,TS,FS
125,54,615,109
127,125,553,98
127,73,583,120
110,68,607,118
119,86,598,100
130,76,612,85
138,137,539,89
117,89,582,115
125,60,601,117
121,83,585,114
142,179,506,76
138,118,541,106
124,99,583,97
143,122,541,97
119,99,605,80
114,76,609,104
110,83,594,116
160,136,517,90
124,104,567,108
142,158,516,87
159,166,500,78
152,142,523,86
116,67,611,109
111,58,617,117
122,81,603,97
118,104,588,93
128,85,589,101
125,74,607,97
123,79,599,102
131,90,594,88
105,83,607,108
123,89,594,97
116,83,593,111
130,107,569,97
114,82,594,113
147,122,534,100
109,61,624,109
108,63,621,111
128,68,617,90
132,72,598,101
