TQ,FQ,TS,FS
160,183,486,74
136,176,502,89
141,159,497,106
143,195,480,85
132,160,524,87
154,282,406,61
159,230,446,68
103,96,575,129
128,157,504,114
139,191,477,96
128,184,501,90
176,259,400,68
127,192,490,94
231,542,121,9
123,177,527,76
143,254,431,75
134,203,474,92
160,174,479,90
131,150,521,101
132,150,524,97
159,168,498,78
178,259,406,60
159,259,419,66
131,160,515,97
146,245,439,73
127,161,531,84
191,387,287,38
143,190,491,79
195,366,312,30
133,194,490,86
117,161,529,96
162,268,415,58
158,266,410,69
158,234,442,69
124,177,499,103
151,167,489,96
183,368,317,35
157,217,467,62
131,165,520,87
140,178,492,93
