TQ,FQ,TS,FS
195,388,281,39
183,404,274,42
67,36,620,180
197,432,243,31
196,436,248,23
172,397,291,43
186,395,281,41
180,415,256,52
200,376,285,42
187,388,280,48
181,440,245,37
196,390,269,48
180,412,270,41
62,36,627,178
168,406,298,31
186,431,254,32
182,421,256,44
214,393,260,36
63,33,638,169
200,426,248,29
212,443,223,25
66,50,615,172
194,434,244,31
57,34,641,171
194,423,261,25
55,30,662,156
61,42,632,168
183,398,283,39
191,375,303,34
195,392,292,24
172,399,291,41
178,393,290,42
175,392,284,52
194,397,279,33
53,30,646,174
65,36,620,182
54,30,655,164
55,37,647,164
178,393,292,40
50,31,639,183
