TQ,FQ,TS,FS
224,546,123,10
207,563,115,18
231,537,119,16
210,553,122,18
211,562,122,8
31,14,674,184
20,7,669,207
212,547,124,20
19,9,652,223
22,21,647,213
208,561,124,10
228,553,106,16
213,561,121,8
225,542,121,15
20,8,696,179
25,22,663,193
210,557,120,16
28,23,630,222
19,7,664,213
210,545,129,19
228,572,94,9
229,560,105,9
208,550,128,17
218,534,141,10
25,17,667,194
195,558,134,16
16,10,664,213
201,545,136,21
215,565,113,10
211,549,135,8
20,8,682,193
202,548,135,18
21,12,664,206
221,563,113,6
12,9,667,215
231,539,117,16
201,574,111,17
22,13,671,197
203,555,130,15
218,553,117,15
