TQ,FQ,TS,FS
153,235,434,81
144,256,422,81
142,227,429,105
143,237,438,85
136,261,423,83
134,217,471,81
141,245,431,86
129,220,451,103
146,229,432,96
146,242,426,89
140,250,435,78
163,242,417,81
125,215,467,96
140,203,460,100
126,262,442,73
124,225,460,94
144,263,414,82
174,261,392,76
130,207,464,102
152,261,413,77
153,224,442,84
160,246,419,78
146,240,438,79
140,236,439,88
142,237,447,77
138,243,449,73
141,253,421,88
141,233,448,81
156,259,419,69
148,258,426,71
52,87,603,161
146,251,432,74
150,259,417,77
146,247,429,81
132,248,428,95
165,263,393,82
178,469,216,40
143,242,442,76
138,224,461,80
153,268,402,80
