TQ,FQ,TS,FS
211,493,176,23
204,507,171,21
3,6,650,244
201,507,168,27
196,510,174,23
191,510,178,24
203,505,171,24
206,492,179,26
7,5,656,235
208,496,172,27
199,515,170,19
222,497,162,22
204,514,168,17
5,8,655,235
178,557,147,21
198,507,178,20
206,501,176,20
227,495,158,23
10,8,663,222
208,498,176,21
218,508,158,19
220,505,160,18
205,515,163,20
200,509,166,28
196,506,178,23
186,512,180,25
215,499,175,14
198,493,188,24
6,4,674,219
203,507,177,16
191,514,176,22
6,10,673,214
201,511,165,26
209,506,170,18
203,498,178,24
8,6,650,239
193,512,173,25
197,509,175,22
196,506,179,22
9,9,661,224
