TQ,FQ,TS,FS
14,12,657,220
206,549,129,19
227,514,142,20
208,527,148,20
13,14,670,206
198,539,149,17
16,9,667,211
208,532,139,24
222,510,151,20
217,522,146,18
12,12,673,206
228,540,119,16
204,541,141,17
221,523,140,19
186,557,147,13
18,11,674,200
206,538,139,20
15,10,643,235
212,519,152,20
214,512,162,15
221,534,132,16
226,546,119,12
202,544,134,23
206,529,146,22
17,14,670,202
191,539,153,20
14,12,662,215
200,532,149,22
208,538,140,17
13,13,671,206
196,541,149,17
202,541,142,18
14,9,667,213
215,537,139,12
205,532,144,22
21,12,644,226
198,534,151,20
15,7,677,204
201,519,166,17
14,12,658,219
