TQ,FQ,TS,FS
216,518,151,18
204,537,141,21
225,516,140,22
24,13,662,204
204,525,159,15
195,542,146,20
205,534,142,22
207,536,135,25
220,522,139,22
210,527,141,25
208,552,133,10
225,527,132,19
25,17,665,196
229,535,128,11
185,565,139,14
200,510,175,18
25,21,656,201
239,511,142,11
27,16,655,205
209,516,158,20
33,18,648,204
223,528,137,15
20,12,666,205
25,15,660,203
29,21,663,190
193,541,151,18
18,16,658,211
24,12,669,198
209,541,137,16
208,518,166,11
196,543,147,17
29,16,667,191
22,13,663,205
215,528,148,12
17,14,662,210
38,22,634,209
202,568,117,16
199,538,146,20
200,523,162,18
212,524,146,21
