TQ,FQ,TS,FS
154,115,554,80
151,193,485,74
158,160,496,89
149,166,509,79
119,86,598,100
162,170,518,53
152,167,509,75
128,102,569,104
133,98,563,109
138,137,531,97
125,104,581,93
133,92,567,111
150,181,501,71
140,114,549,100
142,187,517,57
143,156,529,75
152,197,480,74
181,164,489,69
154,168,503,78
164,169,505,65
168,175,491,69
135,109,556,103
148,169,509,77
127,139,536,101
131,97,587,88
140,160,532,71
171,168,506,58
158,176,505,64
129,93,585,96
121,78,606,98
145,156,534,68
141,151,532,79
135,130,546,92
163,218,458,64
124,100,576,103
166,149,507,81
140,156,529,78
122,82,602,97
142,95,590,76
142,142,528,91
