TQ,FQ,TS,FS
38,15,654,196
39,27,651,186
37,24,632,210
197,492,183,31
32,21,663,187
192,541,147,23
201,520,156,26
33,22,649,199
33,22,639,209
26,17,651,209
194,518,167,24
40,16,643,204
196,521,161,25
210,482,181,30
175,519,185,24
36,17,668,182
198,525,152,28
226,497,156,24
201,490,181,31
29,12,662,200
215,502,164,22
33,23,642,205
195,493,185,30
34,20,655,194
192,499,185,27
184,502,190,27
33,23,651,196
193,495,186,29
199,498,180,26
195,503,181,24
181,504,186,32
38,23,660,182
34,17,659,193
32,16,660,195
196,506,170,31
219,519,137,28
31,19,666,187
194,505,179,25
184,479,206,34
204,498,172,29
