TQ,FQ,TS,FS
46,21,648,188
198,521,157,27
224,494,162,23
209,509,166,19
42,19,665,177
57,18,670,158
203,530,146,24
199,515,156,33
48,24,637,194
41,23,645,194
203,508,177,15
226,503,156,18
44,21,661,177
223,500,163,17
38,23,681,161
192,498,187,26
41,31,646,185
239,512,141,11
48,23,648,184
42,18,656,187
54,28,638,183
47,25,640,191
204,497,181,21
40,21,654,188
53,25,659,166
192,536,156,19
48,23,651,181
203,538,143,19
45,20,658,180
49,23,661,170
48,59,631,165
46,26,657,174
41,22,654,186
46,22,654,181
41,30,646,186
228,499,157,19
197,525,160,21
43,25,659,176
195,514,171,23
45,22,648,188
