TQ,FQ,TS,FS
178,332,337,56
162,313,365,63
162,308,348,85
159,317,358,69
157,325,359,62
164,349,339,51
164,318,358,63
158,324,347,74
164,325,336,78
167,309,359,68
159,339,346,59
185,325,334,59
158,329,353,63
162,323,340,78
141,341,363,58
154,318,367,64
172,352,325,54
188,310,343,62
168,307,364,64
167,310,364,62
177,319,347,60
175,327,338,63
166,329,349,59
161,343,332,67
168,336,348,51
150,332,360,61
165,334,340,64
158,331,350,64
174,329,349,51
158,332,352,61
157,324,366,56
163,324,359,57
164,336,340,63
173,348,328,54
156,342,334,71
182,338,318,65
159,307,378,59
168,332,352,51
163,313,372,55
170,327,343,63
