TQ,FQ,TS,FS
85,42,627,149
70,46,632,155
215,418,238,32
77,46,629,151
75,86,598,144
82,34,654,133
77,42,634,150
67,46,625,165
212,423,238,30
86,88,580,149
179,460,225,39
209,442,217,35
85,87,595,136
94,90,573,146
79,90,614,120
68,41,644,150
72,53,624,154
98,42,611,152
71,42,629,161
67,33,641,162
101,92,574,136
85,49,616,153
183,387,291,42
61,40,635,167
195,459,225,24
70,43,649,141
84,49,625,145
74,37,644,148
197,426,252,28
79,43,641,140
68,42,648,145
75,46,637,145
70,39,637,157
96,103,573,131
174,417,259,53
220,439,217,27
85,94,591,133
84,97,587,135
85,36,649,133
198,447,223,35
