TQ,FQ,TS,FS
122,101,568,112
117,148,530,108
125,100,556,122
133,155,520,95
104,116,568,115
121,137,551,94
185,324,352,42
126,151,520,106
184,322,339,58
112,99,569,123
117,132,553,101
103,55,604,141
105,112,570,116
132,120,543,108
106,136,568,93
164,304,381,54
119,137,540,107
204,339,314,46
114,127,544,118
88,52,622,141
110,58,608,127
126,123,542,112
106,116,562,119
110,123,552,118
127,145,539,92
110,130,562,101
132,137,537,97
170,315,366,52
100,62,616,125
175,317,367,44
106,113,577,107
118,130,553,102
117,135,541,110
129,135,541,98
113,145,531,114
106,66,590,141
94,65,620,124
177,328,356,42
104,60,625,114
123,137,533,110
