TQ,FQ,TS,FS
164,250,419,70
156,276,402,69
152,243,413,95
137,243,432,91
127,220,464,92
152,291,397,63
157,267,409,70
152,286,385,80
159,282,379,83
152,274,394,83
156,283,402,62
176,287,372,68
150,261,421,71
154,273,390,86
129,267,437,70
139,247,438,79
156,290,387,70
73,49,604,177
156,235,436,76
161,265,409,68
178,276,390,59
167,285,380,71
141,253,425,84
155,283,392,73
153,255,429,66
147,285,407,64
148,278,396,81
134,249,432,88
158,257,421,67
150,292,392,69
143,283,407,70
157,281,402,63
140,247,429,87
159,281,395,68
128,229,447,99
155,236,420,92
143,250,435,75
148,264,420,71
149,257,428,69
147,250,420,86
