TQ,FQ,TS,FS
167,327,342,67
158,347,331,67
173,328,328,74
146,328,347,82
155,335,349,64
142,343,345,73
160,317,359,67
156,319,352,76
167,334,327,75
163,324,344,72
142,365,320,76
157,305,354,87
152,349,333,69
162,332,331,78
134,361,343,65
162,342,343,56
166,338,339,60
175,335,318,75
163,332,339,69
153,327,347,76
172,334,332,65
168,316,349,70
172,347,331,53
151,326,349,77
151,333,351,68
148,341,351,63
170,329,345,59
157,318,363,65
143,316,362,82
160,353,331,59
149,341,349,64
154,358,325,66
17,29,647,210
165,337,339,62
157,335,341,70
168,361,295,79
151,343,342,67
157,342,342,62
160,338,347,58
161,326,344,72
