TQ,FQ,TS,FS
159,281,388,75
149,286,392,76
157,295,361,90
157,293,382,71
149,312,372,70
156,300,388,59
157,305,371,70
153,303,368,79
230,594,67,12
162,285,383,73
152,308,377,66
163,285,374,81
145,299,383,76
156,276,387,84
134,324,380,65
143,296,389,75
162,324,353,64
181,301,352,69
145,293,378,87
156,307,367,73
174,298,368,63
167,306,359,71
150,282,396,75
148,285,390,80
155,295,389,64
153,297,395,58
163,307,367,66
154,300,381,68
158,320,358,67
160,314,370,59
152,300,390,61
149,317,366,71
155,308,368,72
158,323,353,69
146,298,378,81
160,287,369,87
149,300,385,69
158,295,389,61
154,295,390,64
156,302,368,77
