TQ,FQ,TS,FS
225,565,104,9
8,9,669,217
8,7,649,239
216,573,102,12
210,580,104,9
206,591,97,9
214,577,99,13
218,576,95,14
228,558,103,14
223,571,97,12
205,592,93,13
14,4,655,230
211,587,95,10
228,566,97,12
192,616,88,7
208,569,116,10
9,12,665,217
243,551,102,7
223,575,96,9
219,563,111,10
228,589,77,9
230,588,77,8
215,592,86,10
215,577,98,13
13,11,673,206
198,584,108,13
218,584,90,11
206,573,108,16
216,587,91,9
213,579,105,6
10,7,683,203
209,587,96,11
217,582,94,10
4,6,670,223
216,571,105,11
234,567,89,13
211,592,93,7
208,583,101,11
208,586,99,10
221,578,92,12
