TQ,FQ,TS,FS
141,184,485,93
144,205,473,81
147,204,452,100
146,225,450,82
149,235,449,70
144,227,461,71
151,215,461,76
153,241,430,79
146,190,471,96
140,218,450,95
134,247,438,84
160,207,452,84
143,236,446,78
140,215,448,100
128,204,500,71
150,270,415,68
143,231,446,83
167,229,424,83
144,185,486,88
150,200,474,79
162,241,425,75
198,387,278,40
147,237,441,78
144,219,456,84
143,210,474,76
136,224,468,75
150,239,435,79
134,186,495,88
148,190,488,77
149,247,437,70
141,228,462,72
135,215,468,85
131,197,479,96
190,363,313,37
134,215,461,93
156,211,445,91
143,216,469,75
136,217,467,83
145,230,455,73
143,221,449,90
