TQ,FQ,TS,FS
193,420,249,41
194,410,268,31
196,394,262,51
27,27,648,201
180,433,251,39
179,438,250,36
189,425,251,38
190,426,245,42
27,27,634,215
193,379,289,42
181,446,239,37
214,436,223,30
184,433,249,37
185,398,265,55
161,449,255,38
177,401,284,41
186,440,237,40
215,403,250,35
186,401,270,46
193,421,253,36
202,420,246,35
210,426,239,28
27,36,642,198
195,422,253,33
184,413,271,35
180,416,276,31
199,422,252,30
185,427,254,37
192,403,275,33
183,420,264,36
177,422,268,36
185,405,278,35
184,426,250,43
182,403,273,45
183,419,257,44
204,430,226,43
182,407,278,36
194,431,253,25
183,409,276,35
191,409,261,42
