TQ,FQ,TS,FS
461,136,533,208
436,182,496,242
400,145,511,256
444,178,497,231
433,134,550,251
460,163,525,228
408,113,563,268
417,134,537,254
430,164,497,231
410,148,520,258
411,161,524,274
419,120,539,240
428,139,543,254
450,164,499,213
480,160,544,224
429,154,531,256
426,169,508,251
512,221,432,141
423,164,507,248
422,111,563,252
437,124,542,229
408,154,511,257
462,155,523,216
505,281,394,170
451,168,516,233
400,95,597,292
460,158,516,214
461,160,521,220
411,105,573,267
494,159,525,190
407,122,568,283
432,131,552,251
394,131,545,282
442,161,515,234
411,155,521,265
384,126,530,272
556,365,320,129
478,205,479,206
498,240,445,187
405,136,534,265
