TQ,FQ,TS,FS
400,92,577,269
465,240,438,213
359,114,542,297
445,170,505,230
444,161,523,240
480,162,526,208
406,147,529,270
436,213,458,235
396,143,518,265
445,180,488,223
465,286,399,220
347,75,584,312
448,174,508,234
398,114,549,265
508,194,510,196
429,160,525,256
418,118,559,259
376,83,570,277
373,100,571,298
473,164,510,201
416,112,554,250
425,163,502,240
353,99,579,325
339,86,589,336
439,146,538,245
400,115,577,292
477,179,495,197
374,88,593,307
440,178,500,238
433,106,578,251
501,185,505,189
440,157,526,243
451,172,504,225
394,126,550,282
400,168,508,276
371,81,575,285
386,112,573,299
436,188,496,248
499,180,505,186
404,165,505,266
