TQ,FQ,TS,FS
367,78,591,302
425,180,498,253
431,169,487,225
437,167,508,238
404,102,582,280
478,164,524,210
494,227,449,182
486,203,468,185
433,178,483,228
432,127,541,236
389,117,568,296
489,208,451,170
377,119,563,305
437,147,516,226
522,218,486,182
433,147,538,252
451,197,480,226
416,113,540,237
419,170,501,252
485,177,497,189
473,168,498,193
440,187,478,225
387,113,565,291
364,141,534,311
480,197,487,204
397,116,576,295
407,83,591,267
510,185,496,171
425,135,543,253
421,110,574,263
416,116,574,274
489,185,498,194
397,142,534,279
450,174,502,226
334,94,582,342
480,207,449,176
399,163,522,286
425,150,534,259
478,138,547,207
389,133,537,281
