TQ,FQ,TS,FS
372,79,590,297
430,175,503,248
419,164,492,237
357,92,583,318
378,95,589,306
549,262,426,139
424,134,542,252
426,156,515,245
398,110,551,263
454,185,483,214
404,136,549,281
462,181,478,197
438,155,527,244
372,91,572,291
428,111,593,276
454,155,530,231
400,136,541,277
441,138,515,212
467,157,514,204
471,145,529,203
476,162,504,190
438,173,492,227
481,195,483,197
423,179,496,252
455,157,527,229
470,166,526,222
509,196,478,165
460,161,520,221
504,179,499,174
521,183,501,163
484,140,550,206
457,144,539,226
453,168,508,223
401,133,543,275
415,153,523,261
506,212,444,150
432,156,529,253
426,136,548,258
451,97,588,234
437,168,502,233
