TQ,FQ,TS,FS
407,117,552,262
395,149,529,283
364,129,527,292
411,152,523,264
407,157,527,277
441,171,517,247
432,200,476,244
296,87,584,375
308,84,577,353
470,267,401,198
490,294,391,195
336,74,585,323
385,148,534,297
320,89,574,343
406,147,557,298
381,134,551,304
435,175,502,242
319,69,584,334
387,160,511,284
433,150,524,241
445,144,522,221
312,87,578,353
391,134,544,287
366,142,533,309
471,172,512,213
370,124,568,322
447,181,493,227
431,169,512,250
435,187,491,243
426,131,553,258
439,166,524,251
439,148,535,244
398,170,506,278
370,149,527,306
463,279,397,213
396,138,518,260
337,78,607,348
399,149,535,285
440,158,527,245
314,82,588,356
