TQ,FQ,TS,FS
462,146,523,207
472,203,475,206
388,152,504,268
399,156,519,276
343,76,608,341
479,173,515,209
449,140,536,227
454,170,501,217
425,160,501,236
422,139,529,246
416,136,549,269
470,184,475,189
370,84,598,312
447,142,521,216
558,237,467,146
430,153,532,255
419,142,535,258
436,134,519,217
405,132,539,266
471,151,523,203
496,182,484,170
422,160,505,243
485,165,513,193
409,163,512,266
465,171,513,219
398,109,583,294
477,161,513,197
474,162,519,207
381,95,583,297
493,144,540,191
462,138,552,228
470,159,524,213
475,178,498,201
471,176,500,205
404,152,524,272
448,162,494,208
473,228,457,212
526,299,385,158
499,159,526,186
396,134,536,274
