TQ,FQ,TS,FS
508,179,490,161
464,212,466,214
444,169,487,212
379,102,573,296
379,76,608,305
474,146,542,214
441,142,534,235
470,207,464,201
443,165,496,218
423,137,531,245
386,106,579,299
367,106,553,292
432,153,529,250
433,129,534,230
525,248,456,179
574,356,329,111
357,84,593,320
463,158,495,190
360,65,606,311
411,103,571,263
425,143,523,241
447,184,481,218
438,167,511,240
424,178,497,251
485,172,512,199
489,167,525,203
384,81,593,290
431,123,558,250
404,107,571,274
434,96,588,250
464,143,547,226
490,191,492,193
454,177,499,222
422,143,533,254
361,98,578,315
392,121,535,264
357,64,621,328
450,190,494,234
509,168,517,176
380,76,594,290
