TQ,FQ,TS,FS
503,210,459,166
438,177,501,240
416,164,492,240
371,99,576,304
476,185,499,208
418,75,613,270
420,144,532,256
444,189,482,227
504,255,406,157
417,130,538,251
420,141,544,265
390,79,580,269
444,157,525,238
439,152,511,224
517,194,510,187
443,157,528,242
476,191,486,201
447,136,517,206
401,157,514,270
464,151,523,210
478,177,489,188
451,200,465,214
482,194,484,196
373,155,520,302
418,113,571,266
449,150,542,243
482,169,505,192
478,186,495,203
471,177,501,207
468,158,526,216
411,106,584,279
487,184,499,196
362,103,573,314
461,189,487,215
417,159,517,259
392,108,548,264
446,176,509,239
453,170,514,231
479,160,525,206
411,149,521,259
