TQ,FQ,TS,FS
484,158,511,185
445,192,486,233
368,114,542,288
359,77,598,316
377,75,609,307
488,151,537,200
393,120,556,283
433,195,476,238
392,129,532,269
448,161,507,220
470,177,508,215
467,166,493,192
367,78,604,315
545,321,342,118
505,184,520,199
440,156,529,245
460,165,512,217
438,143,510,215
414,158,513,257
480,153,521,194
472,185,481,194
352,102,563,313
477,183,495,201
370,138,537,305
463,142,542,221
482,184,508,210
485,167,507,189
462,162,519,219
391,112,566,287
473,158,526,211
462,160,530,228
477,175,508,206
447,161,515,229
462,194,482,214
348,95,581,328
465,178,478,191
410,147,538,275
461,182,502,223
484,162,523,201
408,152,518,262
