TQ,FQ,TS,FS
461,156,513,208
430,166,512,248
390,149,507,266
435,162,513,240
462,164,520,222
502,178,510,186
476,168,508,200
467,181,490,204
424,167,494,237
425,127,541,243
374,115,570,311
485,186,473,174
434,162,520,248
446,148,515,217
461,133,571,243
434,152,533,251
451,169,508,226
476,175,478,177
439,156,515,232
479,177,497,195
491,154,512,175
486,248,417,179
358,106,572,320
346,107,568,329
506,217,467,178
399,117,575,293
474,178,496,200
493,191,490,188
375,92,586,303
424,101,583,260
476,156,534,214
503,177,506,180
454,167,509,222
420,132,544,256
399,145,531,277
410,120,536,246
446,172,513,239
481,179,505,203
508,170,515,177
448,171,499,222
