TQ,FQ,TS,FS
438,123,546,231
388,144,534,290
444,163,493,212
446,154,521,229
385,75,609,299
491,153,535,197
415,139,537,261
439,181,490,232
440,173,488,221
455,169,499,213
441,134,551,244
453,155,504,206
459,180,502,223
392,90,573,271
517,212,492,187
471,192,493,214
479,194,483,198
455,150,503,198
397,126,545,274
388,79,595,286
451,156,510,215
412,144,521,253
344,95,583,334
394,163,512,281
418,73,611,266
410,96,596,282
504,164,510,170
455,148,533,226
446,168,510,232
419,88,596,265
408,96,594,282
505,175,508,178
434,149,527,242
463,175,501,213
409,160,516,267
435,151,505,221
477,171,514,208
465,189,495,219
526,190,495,159
403,131,539,267
