TQ,FQ,TS,FS
433,165,504,236
380,155,523,298
376,130,526,280
371,113,562,304
322,100,584,362
469,194,494,219
403,156,520,273
297,83,588,374
385,141,520,276
387,140,528,281
297,69,616,388
425,182,477,234
393,144,538,289
338,98,565,325
424,155,549,280
331,60,625,354
454,186,491,223
395,119,534,258
370,142,529,301
425,152,522,249
422,149,517,244
399,142,523,266
383,148,530,295
355,153,522,320
463,189,495,221
526,307,385,166
430,165,509,244
384,116,565,297
394,107,571,284
444,167,517,240
414,143,547,276
389,108,575,294
394,172,504,282
432,216,460,244
340,112,564,336
413,146,510,243
438,176,509,247
397,167,517,287
449,154,531,236
346,114,556,324
