TQ,FQ,TS,FS
470,159,510,199
382,132,546,296
354,99,557,302
430,152,523,245
387,92,592,297
485,161,527,203
424,129,547,252
471,210,461,200
373,87,574,288
440,182,486,228
364,97,588,321
380,86,573,279
403,133,549,279
413,124,539,250
557,344,360,147
472,172,513,213
472,206,471,205
412,71,582,241
397,121,550,274
500,175,499,174
417,116,550,249
449,198,467,216
375,116,562,303
423,186,489,252
425,120,564,259
457,151,541,235
427,108,566,247
470,184,497,211
418,133,545,260
502,168,516,182
484,150,540,206
417,112,571,266
433,165,511,243
456,193,483,220
431,168,508,245
459,179,477,197
472,183,502,213
422,149,535,262
479,129,556,206
378,89,581,292
