TQ,FQ,TS,FS
482,174,495,187
461,201,477,217
378,96,560,278
460,169,506,215
382,93,591,302
483,124,564,205
430,140,536,246
432,141,530,239
399,105,556,262
453,169,499,215
469,166,519,216
452,181,478,207
455,159,523,227
457,153,510,206
472,169,535,232
386,68,617,299
414,127,550,263
442,132,521,211
464,159,512,207
498,187,487,176
408,87,579,258
379,93,572,286
453,157,521,225
400,137,538,275
499,207,477,185
489,178,514,203
498,162,512,176
473,150,531,208
476,194,484,202
500,189,495,184
416,98,592,274
471,158,525,212
429,170,506,247
389,95,581,287
453,157,519,223
384,119,537,272
461,159,526,224
442,193,491,242
533,196,489,152
446,176,494,224
