TQ,FQ,TS,FS
389,141,528,280
353,135,543,325
291,60,596,365
580,377,298,95
289,64,620,395
342,56,632,346
346,117,559,330
319,132,539,352
290,73,588,371
366,126,542,302
350,124,561,335
315,83,576,344
331,122,560,351
374,150,513,289
366,104,600,338
292,53,632,393
331,76,601,346
367,117,536,286
321,97,574,350
274,48,626,400
586,384,282,80
292,75,590,373
332,126,552,346
267,52,623,408
310,55,629,374
581,388,304,111
349,71,603,325
367,138,543,314
295,62,616,383
417,122,562,267
399,145,545,291
567,374,309,116
342,118,558,334
271,50,626,405
271,53,623,405
548,364,292,108
350,104,581,335
341,134,550,343
425,131,554,260
273,51,619,397
