TQ,FQ,TS,FS
467,185,484,202
429,169,509,249
414,137,519,242
464,173,502,211
433,142,542,251
501,164,524,187
416,139,537,260
382,113,558,289
394,106,555,267
442,162,506,226
461,172,513,224
417,175,484,242
419,152,530,263
386,93,570,277
405,100,604,299
400,110,575,285
461,217,460,216
440,142,511,213
406,101,570,265
443,145,529,231
425,94,572,241
430,169,496,235
447,168,510,231
399,153,522,276
482,169,515,202
465,165,527,227
459,140,534,215
469,155,526,212
393,110,568,285
426,94,590,258
488,160,530,202
475,170,513,208
360,75,601,316
444,194,482,232
393,116,560,283
463,178,478,193
444,167,518,241
416,155,529,268
449,91,594,236
422,145,525,248
