TQ,FQ,TS,FS
409,104,565,260
397,146,532,281
397,151,505,259
394,119,556,281
369,131,553,315
436,164,524,252
404,121,555,272
422,154,517,249
396,130,531,265
322,58,610,346
375,142,543,310
395,138,521,264
419,142,540,263
348,98,565,315
430,172,532,274
444,152,533,241
430,149,528,247
426,143,510,227
362,106,565,309
399,112,562,275
438,127,539,228
389,142,523,276
373,104,574,305
369,150,525,306
446,138,546,238
458,159,533,234
435,139,535,239
417,101,580,264
443,151,527,235
441,158,526,243
427,149,541,263
424,140,543,259
388,120,556,288
417,164,512,259
387,144,532,289
399,130,526,257
447,159,526,238
347,126,558,337
436,134,551,249
437,165,505,233
