TQ,FQ,TS,FS
470,164,505,199
430,177,501,248
352,91,565,304
462,176,499,213
455,162,522,229
467,150,538,221
372,63,613,304
317,72,599,354
372,104,557,289
411,140,528,257
349,81,604,336
352,103,556,307
356,65,617,326
423,135,528,240
474,178,526,230
427,170,515,258
441,182,495,236
420,143,510,233
377,96,575,294
383,94,580,291
396,74,592,270
378,115,550,287
365,94,584,313
408,185,490,267
378,64,620,306
473,175,517,219
476,151,523,198
475,175,506,206
420,165,513,258
488,174,510,196
474,153,537,216
467,163,520,216
454,167,509,222
341,79,597,335
327,96,580,349
459,171,485,197
422,162,523,263
435,178,506,249
449,76,609,236
424,159,511,246
